id|nct_id|name|downcase_name
293881986|NCT05747118|Type 2 Diabetes|type 2 diabetes
293881987|NCT05747118|MODY|mody
293453062|NCT07133854|Metabolic Dysfunction-Associated Steatotic Liver Disease|metabolic dysfunction-associated steatotic liver disease
293453063|NCT07133854|Non-Alcoholic Steato-Hepatitis (NASH)|non-alcoholic steato-hepatitis (nash)
293453064|NCT07133854|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293348061|NCT02449603|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293453072|NCT07135141|Severe Obesity|severe obesity
293348096|NCT04825366|Type 1 Diabetes|type 1 diabetes
293348097|NCT04825366|Hypoglycemia Unawareness|hypoglycemia unawareness
293348140|NCT03570632|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293348141|NCT03570632|Pregnancy in Diabetes|pregnancy in diabetes
293348162|NCT00604656|Diabetes|diabetes
293348163|NCT00604656|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293348164|NCT04698122|Type 1 Diabetes|type 1 diabetes
293348165|NCT04698122|Type 2 Diabetes|type 2 diabetes
293348217|NCT02622113|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293348249|NCT00486629|Obesity|obesity
293348250|NCT00486629|Gestational Diabetes|gestational diabetes
293348251|NCT00486629|Type 2 Diabetes|type 2 diabetes
293348294|NCT06207877|Obesity|obesity
293348309|NCT06267092|Overweight|overweight
293348310|NCT06267092|Obesity|obesity
293348337|NCT01927783|Cardiovascular Disease|cardiovascular disease
293348338|NCT01927783|Obesity|obesity
293882056|NCT04537923|Type 2 Diabetes|type 2 diabetes
293348426|NCT06463483|Chronic Kidney Diseases|chronic kidney diseases
293348427|NCT06463483|Diabetes Mellitus|diabetes mellitus
293348464|NCT01164423|Critical Illness|critical illness
293348535|NCT07327086|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293348536|NCT07327086|Periodontal Disease|periodontal disease
293348611|NCT04586647|Obesity|obesity
293348612|NCT04586647|Weight Loss|weight loss
293348613|NCT04586647|Overweight and Obesity|overweight and obesity
293348614|NCT04586647|Overweight or Obesity|overweight or obesity
293348615|NCT04586647|Eating Behavior|eating behavior
293348616|NCT04586647|Food Habits|food habits
293348617|NCT04586647|Eating Disorder Symptom|eating disorder symptom
293348660|NCT00993057|Brain Neoplasms|brain neoplasms
293348661|NCT00993057|Intracranial Aneurysm|intracranial aneurysm
293453105|NCT06308549|Type 1 Diabetes|type 1 diabetes
293453106|NCT06308549|Diabetes Distress|diabetes distress
293348747|NCT05442840|Diabetes Type 2|diabetes type 2
293348749|NCT01739283|Hypoglycemia|hypoglycemia
293348801|NCT00383604|Lymphedema|lymphedema
293348802|NCT00383604|Breast Cancer|breast cancer
293882107|NCT02180646|Type 2 Diabetes|type 2 diabetes
293348812|NCT00597233|Diabetes|diabetes
293348813|NCT00597233|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293348821|NCT02287532|Diabetes|diabetes
293348831|NCT04226911|Obesity|obesity
293882116|NCT00724282|Sleep|sleep
293882117|NCT00724282|Insomnia|insomnia
293882118|NCT00724282|Insulin Resistance|insulin resistance
293348873|NCT06525935|Obesity|obesity
293348874|NCT06525935|Overweight|overweight
293348906|NCT06208215|Congenital Hyperinsulinism|congenital hyperinsulinism
293348907|NCT07264062|Serious Mental Illness|serious mental illness
293348908|NCT07264062|Type 2 Diabetes|type 2 diabetes
293349008|NCT04969939|Obesity|obesity
293349200|NCT07282613|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293349263|NCT07302802|Monogenic Obesity|monogenic obesity
294054700|NCT06830486|Breast Cancer|breast cancer
294054710|NCT06832215|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
294054711|NCT06832215|Diabetes Mellitus|diabetes mellitus
294054730|NCT05742165|Obesity|obesity
294054735|NCT06753994|Diabetes|diabetes
294054736|NCT06753994|Type1diabetes|type1diabetes
294054737|NCT06753994|T1D|t1d
293349348|NCT01472588|Overweight|overweight
293453186|NCT06045221|Type 2 Diabetes|type 2 diabetes
293349504|NCT07326111|Polycystic Ovary Syndrome (PCOS)|polycystic ovary syndrome (pcos)
293349505|NCT07326111|Obesity & Overweight|obesity & overweight
293349518|NCT07326514|Diabetes|diabetes
293349519|NCT07326514|Coronary Artery Disease|coronary artery disease
293349621|NCT07325838|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293349622|NCT07325838|Diabetes-related Distress|diabetes-related distress
293349623|NCT07325838|Diabetes Distress|diabetes distress
293349625|NCT07012317|Gastrointestinal Symptoms|gastrointestinal symptoms
293349626|NCT07012317|Weight Loss|weight loss
293349627|NCT07012317|GLP-1|glp-1
293349643|NCT01512849|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293349683|NCT07065721|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293349704|NCT01022112|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293453282|NCT02226471|Obesity|obesity
293453283|NCT02226471|Hypertension|hypertension
293453292|NCT03513055|Type2 Diabetes Mellitus|type2 diabetes mellitus
293349800|NCT02833415|Obesity, Visceral|obesity, visceral
293349865|NCT01204580|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293882221|NCT00958269|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293882222|NCT00958269|Renal Impairment|renal impairment
293349940|NCT05221580|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293349951|NCT00957957|Obesity, Morbid|obesity, morbid
293349952|NCT00957957|Diabetes Mellitus Type 2|diabetes mellitus type 2
293349990|NCT00704223|Diabetes|diabetes
293349991|NCT00704223|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293350003|NCT01032395|H1N1 Influenza Virus|h1n1 influenza virus
293350004|NCT01032395|Chronic Pulmonary Disease|chronic pulmonary disease
293350005|NCT01032395|Chronic Heart Disease|chronic heart disease
293350006|NCT01032395|Diabetes Mellitus|diabetes mellitus
293350017|NCT05673668|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293350043|NCT00662714|Cystic Fibrosis|cystic fibrosis
293350044|NCT00662714|Diabetes Mellitus|diabetes mellitus
293882284|NCT03059550|Diabetes|diabetes
293882287|NCT02460718|Diabetes Mellitus|diabetes mellitus
293350094|NCT01906099|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293350111|NCT02801448|Diabetes Mellitus, Non-Insulin-Dependent|diabetes mellitus, non-insulin-dependent
293350144|NCT05403658|Child Obesity|child obesity
293350171|NCT03974893|Sarcopenic Obesity|sarcopenic obesity
293350270|NCT07284316|Cognitive Decline|cognitive decline
293350271|NCT07284316|Subjective Cognitive Impairment|subjective cognitive impairment
293350272|NCT07284316|Insulin Resistance|insulin resistance
293350320|NCT03089528|Anesthesia|anesthesia
293350321|NCT03089528|Diabetes Mellitus|diabetes mellitus
293350322|NCT03089528|Intubation;Difficult|intubation;difficult
293350323|NCT03089528|Videolaryngoscopy|videolaryngoscopy
293350348|NCT01211847|Hypertriglyceridemia|hypertriglyceridemia
293350349|NCT01211847|Dyslipidemia|dyslipidemia
293882335|NCT02537912|Obesity|obesity
293350355|NCT01588106|Diabetes Mellitus Type 2|diabetes mellitus type 2
293453342|NCT02315274|Type 1 Diabetes, Pregnancy|type 1 diabetes, pregnancy
293350417|NCT07325461|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293350446|NCT07325916|Morbid Obesity Requiring Bariatric Surgery|morbid obesity requiring bariatric surgery
293350490|NCT07325435|Type 2 Diabetes (T2DM)|type 2 diabetes (t2dm)
293350495|NCT06352892|Obesity|obesity
293350597|NCT07224334|Diabetes (DM)|diabetes (dm)
293350599|NCT07228741|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
293350600|NCT07228741|Obesity|obesity
293350652|NCT02031848|Obesity|obesity
293350665|NCT03330756|Obesity, Morbid|obesity, morbid
293350666|NCT03330756|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293882363|NCT06042517|Insulin Sensitivity|insulin sensitivity
293453395|NCT03763474|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293350744|NCT03821220|Diabetes Mellitus|diabetes mellitus
293350792|NCT03101943|Obesity|obesity
293350793|NCT03101943|Water; Lack of|water; lack of
293350794|NCT03101943|Breast Feeding|breast feeding
293350795|NCT03101943|Tooth Erosion|tooth erosion
293350796|NCT03101943|Dental Plaque|dental plaque
293350797|NCT03101943|Infant Obesity|infant obesity
293350798|NCT03101943|Feeding Behavior|feeding behavior
293350799|NCT03101943|Mother-Child Relations|mother-child relations
293350800|NCT03101943|Dietary Habits|dietary habits
293350801|NCT03101943|Dental Caries|dental caries
293350821|NCT02775253|Type 2 Diabetes|type 2 diabetes
293350822|NCT02775253|Cold Acclimation|cold acclimation
293350831|NCT00377026|Overweight|overweight
293350832|NCT00377026|Obesity|obesity
294054775|NCT06768892|Obesity and Obesity-related Medical Conditions|obesity and obesity-related medical conditions
293350905|NCT04759495|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293882448|NCT04372771|Diet Modification|diet modification
294054835|NCT07227220|Obesity, Childhood|obesity, childhood
294054836|NCT07227220|Behavior, Health|behavior, health
294054837|NCT07227220|Healthy Lifestyle|healthy lifestyle
293351019|NCT02127996|Angina Pectoris|angina pectoris
293351020|NCT02127996|Myocardial Infarction|myocardial infarction
293351021|NCT02127996|Reperfusion Injury|reperfusion injury
293351022|NCT02127996|Coronary Heart Disease|coronary heart disease
293351033|NCT00948311|Type 1 Diabetes|type 1 diabetes
293351034|NCT00948311|Eating Disorder|eating disorder
293351040|NCT00340132|Weight Gain|weight gain
293351041|NCT00340132|Overweight|overweight
293351042|NCT00340132|Insulin Resistance|insulin resistance
293351043|NCT00340132|Obesity|obesity
293351044|NCT00340132|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293351064|NCT01363609|Obesity|obesity
293351065|NCT01363609|Type 2 Diabetes|type 2 diabetes
293351125|NCT07314749|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293351148|NCT07314528|Rectal Cancer Patients|rectal cancer patients
293351149|NCT07314528|Obesity &Amp; Overweight|obesity &amp; overweight
293351150|NCT07314528|Locally Advanced Rectal Cancer (LARC)|locally advanced rectal cancer (larc)
294054896|NCT00353691|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293351151|NCT07314528|Total Neoadjuvant Therapy|total neoadjuvant therapy
293351152|NCT07314528|GLP-1|glp-1
294054907|NCT03261466|Obesity, Childhood|obesity, childhood
293351173|NCT04730557|Obesity|obesity
293351174|NCT04730557|Osteoarthritis|osteoarthritis
293351175|NCT04730557|Knee Osteoarthritis|knee osteoarthritis
294054971|NCT01703546|Morbid Obesity|morbid obesity
293882602|NCT02345057|Diabetic Nephropathy|diabetic nephropathy
294055003|NCT02708394|Adverse Effect of Other Antipsychotics and Neuroleptics|adverse effect of other antipsychotics and neuroleptics
294055004|NCT02708394|Insulin Resistance|insulin resistance
294055010|NCT04654390|T2DM (Type 2 Diabetes Mellitus)|t2dm (type 2 diabetes mellitus)
293453458|NCT00360984|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293453469|NCT05322122|Obesity|obesity
293351233|NCT07325201|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293351234|NCT07325201|Chronic Kidney Disease (CKD) With Diabetes Mellitus (DM)|chronic kidney disease (ckd) with diabetes mellitus (dm)
293351235|NCT07325201|Chronic Kidney Disease|chronic kidney disease
293351238|NCT07326891|Prediabetes|prediabetes
293351273|NCT02938806|Obesity|obesity
293351274|NCT02938806|Overweight|overweight
293351275|NCT02938806|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293882658|NCT00614939|Type 2 Diabetes|type 2 diabetes
293882664|NCT02736084|Type 2 Diabetes|type 2 diabetes
293882684|NCT06535672|DIABETES EDUCATION|diabetes education
293351278|NCT01326026|Diabetes|diabetes
293351279|NCT01326026|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293882687|NCT03660683|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293882688|NCT03660683|Cardiovascular Diseases|cardiovascular diseases
293882700|NCT06121713|Nutrition, Healthy|nutrition, healthy
293882748|NCT02029924|Diabetes Mellitus Type 1|diabetes mellitus type 1
293351305|NCT05840497|Diabetes, Gestational|diabetes, gestational
293882752|NCT00298428|Coronary Artery Disease|coronary artery disease
293882753|NCT00298428|Atherosclerosis|atherosclerosis
293882754|NCT00298428|Diabetes Mellitus|diabetes mellitus
293882755|NCT00298428|Metabolic Syndrome X|metabolic syndrome x
294055072|NCT01697228|Type 1 Diabetes|type 1 diabetes
294055073|NCT01697228|Vitamin D Deficiency/Insufficiency|vitamin d deficiency/insufficiency
294055076|NCT05081804|Enhanced Recovery After Surgery|enhanced recovery after surgery
294055077|NCT05081804|Cesarean Section|cesarean section
294055079|NCT00615368|Type 1 Diabetes|type 1 diabetes
294055080|NCT00615368|Hypoglycemia|hypoglycemia
294055090|NCT02298556|Hypertension|hypertension
294055121|NCT02407899|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293453642|NCT00791895|Diabetes|diabetes
293453643|NCT00791895|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293882835|NCT01704417|Diabetes|diabetes
293882836|NCT01704417|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293882842|NCT01808690|Type 1 Diabetes|type 1 diabetes
293453677|NCT00567905|Type 2 Diabetes|type 2 diabetes
293882871|NCT00674986|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293351568|NCT01073020|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293351569|NCT01073020|Obesity|obesity
293882884|NCT01787617|Insulin Resistance|insulin resistance
293882885|NCT01787617|Type 2 Diabetes|type 2 diabetes
294055207|NCT01170208|Diabetes|diabetes
294055208|NCT01170208|Insulin|insulin
293351659|NCT06132334|Type2diabetes|type2diabetes
294055247|NCT00463502|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294055274|NCT04207424|Morbid Obesity|morbid obesity
293351698|NCT02337933|Metabolic Syndrome X|metabolic syndrome x
293351712|NCT01829464|Diabetes|diabetes
293882933|NCT01201590|Insulin Resistance|insulin resistance
293882950|NCT01766557|Insulin Sensitivity|insulin sensitivity
293882951|NCT01766557|Polycystic Ovarian Syndrome|polycystic ovarian syndrome
293883044|NCT02597400|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293351812|NCT03106870|Gestational Diabetes Mellitus in Pregnancy|gestational diabetes mellitus in pregnancy
293883113|NCT01184014|Hyperglycemia|hyperglycemia
293883138|NCT02520765|Infertility|infertility
293351914|NCT00872560|Diabetes|diabetes
293351915|NCT00872560|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293351916|NCT00872560|Delivery Systems|delivery systems
293351936|NCT01829477|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293883197|NCT00720616|Metabolic Syndrome|metabolic syndrome
293883198|NCT03789526|Ultrasound Guided Injection|ultrasound guided injection
293883249|NCT02539264|Obstructive Sleep Apnea|obstructive sleep apnea
293883250|NCT02539264|Obesity|obesity
293883251|NCT02539264|Smoking|smoking
293883307|NCT01455441|Type 2 Diabetes|type 2 diabetes
293883335|NCT05097339|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293351991|NCT00946257|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293352004|NCT00097071|Diabetes|diabetes
293352005|NCT00097071|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293883355|NCT01681693|Healthy|healthy
293883356|NCT01681693|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293352044|NCT03103009|Hyperinsulinemic Hypoglycemia|hyperinsulinemic hypoglycemia
293352045|NCT03103009|Post Gastrointestinal Tract Surgery Hypoglycaemia|post gastrointestinal tract surgery hypoglycaemia
294055383|NCT01858012|Insulin Resistance|insulin resistance
294055435|NCT04603508|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294055436|NCT04603508|Dyslipidemia|dyslipidemia
294055448|NCT06064669|Metformin|metformin
294055449|NCT06064669|Prediabetes|prediabetes
294055450|NCT06064669|In-Vitro Fertilization|in-vitro fertilization
293352101|NCT04853810|Diabetes|diabetes
293883430|NCT03030300|Type2 Diabetes|type2 diabetes
293883450|NCT03115424|Obesity|obesity
293883468|NCT00732121|Type 2 Diabetes|type 2 diabetes
293453867|NCT04313998|Child Development|child development
293453875|NCT01729403|Diabetes Mellitus Type 2|diabetes mellitus type 2
293453917|NCT07081152|Obesity|obesity
293453918|NCT07081152|Iron Deficiency|iron deficiency
293453919|NCT07081152|Inflammation|inflammation
293453967|NCT00274118|Hypertension|hypertension
293453968|NCT00274118|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293883687|NCT03112382|Diabetes Mellitus, Type II|diabetes mellitus, type ii
294055606|NCT05325294|Type 1 Diabetes|type 1 diabetes
294055607|NCT04649047|Obesity|obesity
294055608|NCT04649047|Weight Loss|weight loss
293352296|NCT07314684|T2DM (Type 2 Diabetes Mellitus)|t2dm (type 2 diabetes mellitus)
293352307|NCT01056549|Hyperlipidemia|hyperlipidemia
293352336|NCT07076056|Type 2 Diabetes|type 2 diabetes
294055704|NCT06950528|Behavior Change Interventions|behavior change interventions
293883723|NCT04907708|Diabetes Mellitus Arising in Pregnancy, Insulin-Requiring|diabetes mellitus arising in pregnancy, insulin-requiring
293883724|NCT04907708|Diabetes Mellitus in Pregnancy|diabetes mellitus in pregnancy
293883754|NCT00915642|Obesity|obesity
293883755|NCT00915642|Healthy|healthy
293352376|NCT02705053|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293453998|NCT01288144|Gestational Diabetes Mellitus|gestational diabetes mellitus
